<<<<<<< HEAD
Date,Description,Amount,Type
2022-11-20,Zomato 3428,4633.8,Credit
2022-02-16,Salary 5579,841.81,Debit
2023-12-03,Electricity 3886,4387.53,Debit
2024-03-26,Swiggy 7740,1780.34,Credit
2023-01-04,Salary 8159,1083.97,Debit
2022-11-11,Gym 2822,816.4,Credit
2023-12-27,Amazon 9662,4265.05,Credit
2023-04-19,Gym 4588,4228.74,Credit
2022-04-22,Flipkart 4185,4798.53,Credit
2023-08-19,Salary 4981,4381.92,Debit
2024-01-27,Amazon 5312,3283.78,Credit
2022-01-15,Electricity 3781,560.89,Credit
2022-06-30,Flipkart 4536,172.76,Credit
2023-05-23,Zomato 2152,3672.46,Credit
2023-03-08,Rent 9414,516.67,Credit
2024-02-15,Zomato 3996,886.56,Debit
2023-08-21,Amazon 2317,3853.72,Credit
2023-04-27,Rent 4721,1684.97,Credit
2022-04-03,Amazon 9254,147.68,Credit
2022-01-09,Zomato 3543,2584.77,Credit
2022-10-25,Flipkart 6436,1338.16,Debit
2022-03-21,Zomato 4534,259.74,Credit
2023-08-26,Flipkart 8162,1848.21,Credit
2022-09-13,Rent 7304,3179.9,Credit
2022-11-13,Electricity 2322,468.28,Credit
2023-09-08,Flipkart 6154,1892.35,Credit
2022-08-02,Flipkart 6342,470.2,Credit
2022-01-28,Rent 6942,773.57,Credit
2022-08-24,Swiggy 3685,3350.38,Credit
2024-01-01,Amazon 5283,3285.53,Credit
2023-12-05,Uber 5147,568.76,Credit
2022-05-29,Zomato 6975,1144.03,Debit
2023-07-26,Rent 1197,4477.95,Credit
2023-02-06,Flipkart 7091,1087.76,Debit
2023-08-01,Zomato 4249,3361.44,Credit
2022-06-16,Uber 1802,2040.31,Debit
2023-09-24,Amazon 5777,3894.51,Credit
2024-03-31,Amazon 9246,1091.31,Credit
2023-12-24,Rent 9814,3017.11,Credit
2022-08-28,Rent 2620,3509.24,Credit
2024-02-03,Amazon 1238,4035.49,Credit
2023-06-24,Zomato 2857,4514.09,Credit
2022-11-04,Flipkart 2575,775.78,Credit
2023-02-03,Rent 7108,3450.72,Credit
2023-02-18,Amazon 2314,51.49,Debit
2023-01-20,Uber 6245,1870.94,Debit
2024-03-27,Zomato 8287,3874.82,Debit
2023-05-30,Uber 6738,1265.11,Debit
2023-01-14,Swiggy 2357,3223.13,Debit
2023-10-23,Flipkart 3478,4388.7,Credit
2022-01-12,Salary 3626,1425.14,Credit
2022-09-20,Amazon 3895,3252.75,Debit
2022-07-30,Zomato 5870,3584.59,Credit
2022-10-28,Rent 9601,2118.97,Debit
2022-08-04,Uber 3950,2399.12,Debit
2022-09-03,Flipkart 1116,4149.87,Debit
2023-12-04,Flipkart 9265,1618.99,Debit
2024-03-09,Zomato 6384,3443.15,Debit
2022-01-16,Flipkart 2682,4386.79,Credit
2022-07-28,Uber 3527,504.66,Credit
2023-04-07,Salary 2265,4057.03,Debit
2023-12-12,Electricity 4348,3197.78,Debit
2024-02-11,Swiggy 1289,1110.07,Credit
2023-07-30,Flipkart 4053,1066.6,Credit
2022-05-18,Gym 6227,1753.75,Debit
2022-07-20,Flipkart 5795,2067.68,Credit
2022-04-14,Uber 6252,3020.2,Credit
2022-04-17,Zomato 8167,4669.71,Debit
2024-03-02,Amazon 5945,4717.94,Debit
2022-05-26,Uber 6793,4781.51,Debit
2024-05-21,Uber 5318,286.77,Debit
2023-12-24,Gym 1243,1938.71,Debit
2024-05-28,Rent 2958,2363.54,Debit
2023-01-05,Zomato 2072,4728.11,Credit
2024-04-27,Uber 2568,2784.03,Credit
2023-02-20,Uber 3616,1782.56,Credit
2022-11-10,Rent 9398,3074.65,Debit
2023-11-29,Salary 4300,163.9,Debit
2023-12-22,Rent 7181,440.37,Credit
2023-08-14,Salary 4133,191.6,Debit
2022-03-19,Gym 6897,3812.27,Debit
2024-03-18,Electricity 4840,3836.62,Debit
2022-08-06,Amazon 5599,1494.94,Debit
2022-05-29,Amazon 1301,3078.94,Debit
2022-04-12,Rent 9757,3011.68,Credit
2023-02-15,Flipkart 5465,2501.76,Debit
2023-02-10,Salary 3878,3972.26,Debit
2023-09-24,Gym 5563,1494.52,Credit
2023-02-12,Electricity 4839,3248.26,Debit
2024-05-25,Gym 2776,3229.02,Credit
2024-03-02,Rent 8525,4996.05,Credit
2022-05-15,Gym 1425,4237.86,Debit
2022-12-21,Rent 8713,932.97,Credit
2022-07-23,Rent 1452,1189.45,Credit
2024-01-01,Zomato 7734,2864.35,Debit
2023-03-20,Salary 1492,1848.3,Debit
2022-05-18,Uber 5065,4607.79,Debit
2024-04-06,Swiggy 6853,3855.48,Debit
2022-01-21,Gym 9944,4496.8,Credit
2023-10-26,Zomato 1588,4854.33,Credit
2022-12-26,Gym 3679,923.52,Credit
2022-03-14,Amazon 7478,4070.32,Credit
2022-03-19,Gym 1149,3582.39,Debit
2023-10-22,Rent 6316,4558.89,Credit
2022-01-20,Flipkart 7932,3647.9,Credit
2024-05-29,Zomato 4319,4481.82,Debit
2024-06-05,Amazon 1948,3892.81,Debit
2022-09-18,Amazon 5874,2055.73,Debit
2023-02-17,Amazon 6136,3491.94,Debit
2022-04-24,Zomato 3424,3775.25,Credit
2022-12-20,Gym 4836,4528.25,Debit
2022-02-14,Rent 8089,4439.22,Credit
2024-02-21,Gym 2835,4265.77,Credit
2023-01-05,Zomato 3120,3302.64,Debit
2022-12-23,Swiggy 8980,1662.93,Credit
2022-12-20,Gym 3871,1037.0,Debit
2022-04-25,Gym 7236,837.18,Debit
2023-02-12,Amazon 8976,4506.88,Credit
2022-02-11,Rent 5453,2597.74,Credit
2022-04-29,Rent 1308,2371.36,Debit
2023-03-26,Gym 5374,678.82,Debit
2024-06-02,Uber 2686,3335.94,Credit
2023-11-15,Flipkart 3887,4843.99,Debit
2023-01-19,Zomato 3047,3505.49,Credit
2022-06-14,Salary 1465,2570.82,Debit
2023-04-21,Amazon 8852,3308.08,Credit
2023-12-20,Rent 3675,906.81,Debit
2024-04-16,Zomato 1323,1951.19,Credit
2023-09-05,Uber 3728,3116.65,Debit
2024-03-14,Zomato 3098,2069.25,Debit
2022-06-09,Swiggy 8650,4312.2,Credit
2022-12-15,Gym 6695,3188.77,Debit
2023-05-05,Uber 4980,4488.74,Credit
2024-05-04,Zomato 3184,2483.79,Debit
2023-11-28,Electricity 8185,3711.24,Credit
2023-05-03,Uber 7106,2995.69,Credit
2022-02-07,Uber 8224,4540.7,Credit
2022-10-17,Flipkart 2421,187.92,Credit
2023-08-05,Gym 7807,4421.35,Debit
2023-08-04,Gym 2496,143.88,Debit
2024-05-03,Gym 7767,2383.1,Credit
2023-06-23,Uber 5986,2191.13,Debit
2022-03-13,Zomato 6620,120.13,Credit
2022-05-14,Amazon 2075,1948.78,Debit
2024-03-03,Uber 4651,1620.98,Debit
2022-03-05,Uber 8242,4541.6,Debit
2023-02-07,Electricity 3991,56.17,Credit
2024-05-15,Gym 4067,1477.84,Credit
2023-02-05,Flipkart 3324,4196.89,Credit
2022-10-17,Zomato 8462,3597.96,Debit
2023-04-28,Flipkart 6888,483.76,Credit
2023-10-23,Uber 6663,2743.41,Debit
2022-12-23,Rent 4345,1856.93,Debit
2024-02-22,Swiggy 3783,4818.32,Credit
2024-05-20,Salary 5141,3918.31,Debit
2022-07-20,Electricity 4239,3512.13,Credit
2022-03-05,Zomato 7688,4495.51,Credit
2022-04-06,Rent 8158,2407.0,Debit
2022-02-08,Zomato 8856,98.59,Debit
2022-03-27,Rent 6875,403.94,Credit
2024-05-16,Swiggy 3670,4021.27,Debit
2022-05-16,Zomato 5804,1881.91,Debit
2023-08-20,Flipkart 4228,273.47,Credit
2023-02-24,Electricity 9118,821.35,Debit
2022-05-12,Salary 8164,3528.99,Debit
2022-10-30,Flipkart 9648,3124.04,Credit
2022-10-27,Electricity 7010,4659.9,Credit
2022-10-26,Swiggy 6443,2612.59,Debit
2022-04-20,Gym 9252,475.57,Debit
2022-03-01,Uber 3905,4538.08,Credit
2024-03-04,Swiggy 2290,1820.91,Debit
2023-01-26,Rent 5553,3796.89,Debit
2022-05-24,Gym 2794,4800.77,Debit
2023-07-18,Zomato 5405,1815.51,Credit
2022-11-15,Salary 7688,2039.88,Debit
2023-08-05,Amazon 7688,3062.97,Debit
2022-03-27,Salary 6847,4275.96,Debit
2022-03-26,Gym 3277,1054.29,Credit
2022-05-13,Amazon 8697,3491.52,Credit
2022-09-04,Uber 4185,2745.62,Debit
2022-05-21,Uber 5893,2647.1,Debit
2022-02-04,Gym 4986,4943.47,Debit
2023-10-03,Electricity 5569,4647.63,Debit
2023-03-07,Electricity 2782,4165.14,Debit
2023-02-02,Zomato 2028,2654.98,Debit
2022-08-31,Flipkart 3440,2007.02,Debit
2023-05-03,Zomato 5650,668.62,Debit
2022-10-23,Swiggy 9303,3789.54,Credit
2023-08-16,Amazon 8577,880.39,Debit
2023-07-10,Gym 5698,2500.95,Debit
2022-02-03,Zomato 1892,112.12,Credit
2022-10-17,Uber 8344,3907.48,Credit
2024-04-27,Electricity 3912,4123.12,Debit
2023-02-14,Amazon 1574,3615.93,Credit
2022-05-22,Zomato 5392,4861.05,Credit
2022-06-17,Amazon 9048,1522.9,Debit
2022-01-25,Electricity 6456,2219.82,Debit
2023-06-12,Flipkart 9540,753.26,Credit
2022-02-06,Gym 7014,4603.96,Debit
2023-04-25,Electricity 3739,10.52,Credit
2023-08-23,Zomato 3021,378.91,Debit
2023-01-18,Salary 7847,1057.2,Debit
2023-04-15,Swiggy 1254,2574.93,Credit
2024-02-08,Salary 5709,2548.93,Credit
2023-03-04,Zomato 1275,355.24,Debit
2024-01-03,Amazon 5236,2182.6,Credit
2022-11-14,Uber 9925,1133.35,Debit
2023-06-19,Gym 6552,1513.32,Debit
2023-05-16,Rent 1890,1603.14,Debit
2022-02-28,Rent 2785,1624.61,Credit
2022-11-26,Flipkart 1304,4230.76,Credit
2023-03-07,Salary 1319,885.76,Debit
2023-04-03,Electricity 7897,3337.5,Debit
2023-11-07,Salary 9680,1499.08,Debit
2023-08-16,Electricity 7969,1071.34,Debit
2022-12-07,Uber 5520,319.34,Credit
2022-10-29,Salary 7753,4210.07,Debit
2024-06-16,Electricity 3241,1902.82,Credit
2023-09-08,Uber 5251,2542.34,Credit
2023-09-16,Salary 5216,1682.6,Credit
2022-07-18,Electricity 9332,1440.97,Debit
2022-10-10,Amazon 7866,630.68,Debit
2023-01-12,Zomato 4441,2056.87,Credit
2024-03-26,Electricity 2303,2430.78,Credit
2023-01-10,Electricity 4170,385.26,Credit
2022-12-09,Salary 7988,2327.69,Debit
2023-10-27,Flipkart 9255,3462.17,Credit
2022-06-14,Gym 2138,2318.06,Credit
2022-08-10,Uber 8400,2949.41,Debit
2023-12-18,Salary 8498,2347.73,Credit
2023-10-12,Gym 3440,725.19,Debit
2023-11-07,Swiggy 8469,4857.54,Credit
2023-08-19,Electricity 7384,3327.61,Debit
2022-07-19,Gym 1494,3778.01,Credit
2024-04-06,Flipkart 8506,4664.88,Credit
2023-10-31,Rent 6910,3843.72,Credit
2022-01-31,Salary 2207,689.3,Credit
2023-08-01,Gym 2765,329.53,Credit
2022-02-11,Flipkart 9534,3315.85,Debit
2022-09-17,Rent 2835,1857.98,Debit
2023-04-11,Zomato 1980,2668.78,Debit
2023-11-13,Rent 5655,893.84,Credit
2024-06-12,Salary 1444,3547.08,Debit
2022-12-03,Gym 5420,3869.95,Debit
2022-04-15,Swiggy 5577,2471.32,Debit
2023-11-21,Swiggy 2672,1086.48,Credit
2023-12-04,Uber 1455,1056.39,Credit
2024-03-10,Flipkart 3177,3605.85,Credit
2022-09-24,Gym 1579,1260.36,Debit
2024-03-17,Rent 2640,3819.14,Debit
2022-09-26,Uber 1565,1978.93,Credit
2022-11-20,Flipkart 7830,3743.24,Credit
2023-04-23,Amazon 4071,900.37,Credit
2022-03-12,Amazon 6284,4815.46,Debit
2024-05-31,Zomato 8823,4436.7,Credit
2023-06-01,Salary 8207,309.64,Debit
2022-11-05,Amazon 9786,2252.59,Debit
2022-06-11,Uber 9585,3380.29,Credit
2022-07-05,Flipkart 3631,4992.91,Credit
2022-11-05,Zomato 8387,405.1,Credit
2023-07-27,Amazon 1057,4381.8,Debit
2022-03-27,Uber 3450,2626.35,Credit
2022-10-19,Electricity 9374,1287.09,Debit
2023-05-28,Salary 7644,2289.85,Debit
2022-11-01,Gym 2763,2236.78,Debit
2023-01-07,Swiggy 3601,4456.65,Debit
2022-02-07,Electricity 6973,130.11,Credit
2024-04-25,Electricity 6803,2109.31,Debit
2022-03-04,Amazon 7554,3803.72,Debit
2023-06-19,Zomato 2826,410.75,Debit
2023-01-05,Flipkart 7679,1787.57,Debit
2022-08-26,Salary 2673,3301.14,Credit
2023-03-02,Amazon 3660,2820.97,Debit
2023-05-15,Gym 9200,4919.63,Debit
2023-07-10,Uber 3325,4724.89,Debit
2023-06-10,Zomato 3507,266.25,Debit
2023-05-10,Uber 3210,1441.12,Debit
2024-02-03,Flipkart 5899,959.59,Credit
2023-02-24,Amazon 2364,476.91,Credit
2023-05-04,Salary 5347,4700.86,Credit
2022-08-19,Rent 5780,4607.99,Credit
2022-11-14,Rent 4370,4336.14,Credit
2024-02-01,Rent 3195,3436.26,Debit
2022-02-25,Rent 3429,1978.57,Debit
2022-01-21,Zomato 7602,3620.08,Debit
2024-06-03,Swiggy 6674,3831.34,Debit
2022-07-27,Uber 5560,2608.17,Credit
2024-05-25,Gym 1148,471.45,Credit
2023-11-05,Electricity 4158,3122.96,Debit
2022-01-26,Zomato 7763,3628.69,Debit
2024-05-07,Rent 4029,3788.32,Debit
2024-05-01,Rent 4667,2360.89,Credit
2022-10-07,Uber 7586,2727.88,Debit
2024-04-05,Rent 9258,382.44,Credit
2022-02-12,Gym 5733,3231.75,Debit
2023-04-25,Flipkart 6851,3124.49,Credit
2024-05-09,Electricity 7306,1361.83,Debit
2024-04-24,Uber 8187,710.22,Credit
2022-09-10,Uber 4585,2399.45,Debit
2024-05-22,Flipkart 9831,543.38,Debit
2024-04-04,Salary 5686,2719.93,Credit
2022-11-21,Electricity 2769,1669.17,Debit
2024-03-28,Gym 9236,4679.61,Debit
2022-08-02,Flipkart 4787,1273.61,Debit
2023-08-23,Salary 2094,602.73,Credit
2023-04-07,Electricity 5405,4595.58,Debit
2022-04-15,Amazon 5177,4233.36,Credit
2023-01-06,Rent 8973,3271.04,Debit
2023-04-14,Rent 8408,191.65,Credit
2023-10-02,Rent 6411,2692.36,Debit
2023-11-09,Electricity 6800,4310.65,Debit
2022-10-25,Zomato 7037,3351.73,Credit
2023-02-24,Zomato 5676,3237.46,Debit
2023-08-02,Uber 5742,1079.39,Credit
2024-01-28,Salary 9443,3356.22,Debit
2022-05-24,Zomato 8141,766.33,Debit
2022-04-21,Gym 8709,157.61,Credit
2022-12-16,Rent 8271,519.44,Debit
2023-06-20,Electricity 3161,4967.54,Credit
2022-10-25,Salary 9301,2831.92,Debit
2023-12-17,Swiggy 5101,3016.43,Credit
2022-09-16,Electricity 2340,3398.24,Debit
2022-04-14,Gym 4901,526.0,Debit
2023-11-17,Electricity 4316,4013.02,Credit
2022-05-15,Gym 1252,2937.59,Credit
2023-08-18,Rent 2012,2659.58,Debit
2022-11-13,Swiggy 4126,58.59,Credit
2022-10-20,Salary 3279,328.62,Debit
2023-10-23,Electricity 1383,1807.46,Credit
2023-04-04,Amazon 3871,582.23,Credit
2022-03-09,Zomato 8819,3653.36,Credit
2023-05-24,Rent 7634,3603.69,Debit
2022-09-04,Rent 5311,3254.56,Debit
2023-07-04,Rent 3720,3037.01,Debit
2024-02-09,Amazon 7629,3765.89,Credit
2022-11-09,Uber 5339,784.02,Debit
2024-03-01,Amazon 2125,3584.52,Credit
2022-10-31,Flipkart 4819,4668.58,Debit
2022-06-25,Electricity 7646,4629.98,Debit
2023-05-24,Zomato 4160,185.64,Debit
2023-07-10,Uber 4911,3256.39,Credit
2022-02-02,Electricity 9439,2496.54,Debit
2023-05-16,Amazon 8764,4184.16,Debit
2022-05-31,Amazon 7670,2975.47,Debit
2024-06-12,Flipkart 9848,2716.38,Debit
2024-04-29,Flipkart 6046,3602.17,Credit
2023-05-23,Swiggy 9960,1614.18,Debit
2023-05-01,Electricity 2179,3193.99,Credit
2023-08-15,Flipkart 2721,4158.81,Credit
2023-01-24,Flipkart 9450,3267.92,Credit
2024-03-19,Amazon 8542,1092.42,Debit
2024-01-06,Rent 6178,846.43,Credit
2023-10-29,Gym 8568,483.66,Credit
2023-10-01,Zomato 6561,4258.9,Debit
2022-02-27,Zomato 4941,3961.01,Credit
2023-11-11,Zomato 4133,4079.51,Debit
2023-09-10,Salary 8316,2151.69,Credit
2023-07-28,Gym 5369,3166.94,Debit
2024-02-11,Zomato 7278,839.97,Credit
2023-01-31,Gym 9239,3176.84,Credit
2023-01-02,Zomato 7207,637.6,Debit
2022-04-18,Amazon 4255,4041.75,Credit
2022-10-09,Rent 4601,1767.77,Credit
2023-01-25,Flipkart 4175,2203.0,Debit
2022-04-01,Flipkart 1501,599.59,Credit
2023-01-06,Electricity 2764,464.43,Debit
2023-12-25,Flipkart 7280,4327.34,Debit
2022-03-13,Amazon 5711,329.3,Credit
2023-07-02,Gym 9169,3687.38,Debit
2023-02-19,Uber 9587,4158.07,Credit
2024-02-07,Gym 3787,2371.19,Debit
2022-12-05,Electricity 6753,2972.52,Credit
2022-03-21,Rent 6435,473.48,Debit
2023-06-19,Zomato 4449,4345.85,Credit
2023-12-29,Amazon 9261,3884.36,Debit
2023-04-07,Rent 8500,4643.97,Debit
2022-04-02,Gym 2869,3678.38,Credit
2022-02-21,Flipkart 9940,2702.76,Credit
2022-10-27,Zomato 8267,129.17,Debit
2023-01-17,Gym 9858,3000.09,Debit
2022-07-13,Rent 5264,1651.86,Credit
2024-05-04,Flipkart 3836,2157.17,Credit
2022-10-12,Amazon 4156,3200.96,Credit
2023-08-04,Rent 7135,2502.22,Credit
2024-01-24,Amazon 7302,70.76,Debit
2023-12-07,Salary 6222,4016.14,Credit
2023-01-02,Zomato 3639,4696.59,Credit
2022-09-16,Uber 6942,858.48,Debit
2024-02-10,Swiggy 6854,3775.6,Debit
2023-04-16,Gym 5684,504.37,Credit
2022-03-22,Flipkart 1254,2341.09,Credit
2023-06-24,Swiggy 1699,3924.65,Credit
2023-02-14,Electricity 6939,4117.47,Debit
2024-05-09,Rent 9743,3613.18,Credit
2022-08-24,Flipkart 2513,1775.48,Credit
2023-11-05,Electricity 4403,2239.45,Credit
2024-06-14,Rent 2614,3001.58,Credit
2024-02-01,Electricity 1613,1052.13,Credit
2023-02-14,Rent 7999,4799.37,Debit
2024-01-19,Swiggy 8936,4222.07,Credit
2023-08-11,Gym 7978,1956.06,Debit
2022-12-08,Uber 6072,1123.41,Credit
2024-06-05,Salary 5575,1821.21,Debit
2023-05-12,Electricity 6337,4543.42,Credit
2022-03-23,Rent 5779,4202.2,Debit
2022-12-06,Swiggy 8773,4457.06,Credit
2023-07-25,Zomato 5400,1526.86,Debit
2022-06-06,Gym 5957,97.61,Credit
2022-10-05,Salary 1422,3295.81,Debit
2024-06-13,Swiggy 1286,1211.78,Debit
2022-05-21,Electricity 7442,2194.76,Credit
2024-06-17,Flipkart 5681,2095.68,Credit
2024-01-18,Rent 7853,1519.66,Debit
2022-06-21,Amazon 3850,1876.33,Debit
2022-12-03,Amazon 1239,2479.08,Debit
2024-01-30,Electricity 1060,178.46,Credit
2024-04-27,Gym 8560,928.85,Debit
2022-02-17,Uber 6652,4104.47,Credit
2023-09-17,Flipkart 5803,3170.4,Credit
2023-12-15,Rent 6922,1347.77,Debit
2024-04-20,Salary 8239,1626.11,Debit
2022-04-12,Salary 2449,217.49,Credit
2022-10-26,Swiggy 6391,2390.32,Debit
2024-02-07,Uber 5814,4662.51,Debit
2024-05-25,Gym 9282,1444.59,Debit
2022-11-04,Salary 1330,1346.68,Credit
2022-01-09,Uber 5865,3240.95,Debit
2024-02-18,Swiggy 7903,2112.47,Credit
2022-05-20,Amazon 5575,1342.89,Credit
2022-03-29,Salary 9971,85.03,Credit
2024-02-05,Gym 5805,3528.37,Credit
2022-05-12,Flipkart 3761,3467.79,Debit
2022-01-22,Swiggy 9048,4973.57,Debit
2022-11-15,Swiggy 1557,1484.49,Debit
2024-02-22,Electricity 1434,4444.47,Debit
2022-06-17,Flipkart 6937,4133.66,Debit
2023-09-24,Uber 6205,3002.06,Credit
2023-03-03,Amazon 9257,738.41,Credit
2024-04-19,Amazon 4517,517.04,Credit
2022-12-24,Uber 8612,1499.91,Credit
2024-05-14,Uber 6747,510.04,Credit
2022-03-14,Zomato 1866,3228.05,Credit
2023-11-09,Salary 9316,1247.72,Credit
2022-01-27,Uber 6939,410.87,Credit
2023-04-01,Salary 3423,2659.91,Debit
2022-04-22,Electricity 8869,1574.88,Debit
2024-04-24,Uber 1031,2090.22,Debit
2022-05-06,Uber 6459,3047.49,Debit
2023-08-01,Rent 1631,4513.71,Credit
2023-01-31,Uber 7372,1236.76,Debit
2023-10-06,Rent 6569,4979.4,Debit
2022-08-13,Zomato 9888,3789.05,Credit
2023-06-22,Amazon 7539,4568.46,Debit
2024-03-08,Salary 3160,490.95,Credit
2022-02-26,Uber 1673,3318.29,Credit
2023-07-17,Flipkart 3046,3164.17,Debit
2024-05-05,Gym 5507,2678.35,Debit
2023-04-17,Rent 7101,4730.85,Debit
2023-08-14,Swiggy 9012,1160.67,Credit
2022-07-21,Amazon 1071,3470.28,Credit
2022-01-30,Swiggy 6162,3845.48,Credit
2023-07-02,Rent 2612,4477.45,Credit
2022-01-30,Flipkart 9648,661.7,Credit
2022-05-29,Amazon 2105,26.97,Debit
2023-01-09,Flipkart 7222,1939.03,Credit
2023-05-31,Salary 4819,4329.82,Debit
2022-02-15,Salary 2228,125.67,Debit
2022-04-05,Swiggy 3180,2643.57,Credit
2023-02-06,Amazon 2351,1184.58,Debit
2023-05-28,Zomato 9754,3938.59,Credit
2022-11-04,Uber 8313,2619.81,Debit
2022-11-03,Gym 5852,744.59,Credit
2023-05-09,Swiggy 1714,881.11,Debit
2023-08-09,Flipkart 3330,1238.66,Debit
2022-12-21,Rent 1152,4582.7,Debit
2023-03-02,Uber 1676,3435.75,Debit
2022-09-05,Zomato 6322,4520.83,Debit
2023-03-07,Rent 5751,1478.55,Credit
2023-10-03,Uber 8318,3881.72,Debit
2023-04-25,Rent 3079,3466.2,Credit
2022-01-14,Zomato 3591,3983.86,Debit
2022-05-31,Flipkart 5922,4938.96,Credit
2022-12-11,Zomato 1291,3772.71,Credit
2023-09-21,Zomato 9129,534.45,Debit
2022-07-11,Swiggy 7508,3059.35,Credit
2023-05-16,Electricity 2158,127.16,Credit
2023-09-15,Electricity 7548,75.28,Credit
2023-08-24,Swiggy 3778,756.83,Credit
2023-10-31,Swiggy 5350,4496.09,Debit
2023-06-01,Amazon 2852,577.4,Debit
2023-09-22,Electricity 1223,4779.24,Credit
2023-04-05,Uber 7120,1764.75,Debit
2023-05-05,Salary 5414,508.88,Credit
2023-06-16,Electricity 1632,520.66,Credit
2023-06-10,Electricity 1859,3667.63,Credit
2023-05-19,Flipkart 8764,2557.25,Debit
2023-05-28,Flipkart 6024,2040.23,Credit
2024-03-17,Zomato 4956,980.05,Credit
2023-04-17,Gym 3633,4717.66,Debit
2023-02-02,Swiggy 9335,2065.84,Debit
2022-01-14,Gym 4283,2561.79,Credit
2022-03-16,Zomato 1395,1482.94,Debit
2023-02-10,Electricity 4541,3015.18,Credit
2023-12-26,Amazon 1178,2952.41,Credit
2023-11-07,Amazon 1366,1103.4,Credit
2023-11-02,Electricity 8890,197.93,Debit
2022-12-05,Rent 3817,3994.1,Credit
2023-01-27,Gym 9549,676.03,Credit
2022-05-21,Uber 5335,3138.76,Credit
2023-06-28,Gym 9317,645.53,Credit
2023-04-08,Gym 8350,3428.71,Credit
2022-09-02,Gym 5531,4060.74,Debit
2023-09-17,Rent 6455,1606.6,Credit
2023-06-07,Salary 3961,4763.91,Credit
2022-10-09,Gym 2686,1747.28,Debit
2023-03-06,Uber 4618,3439.88,Credit
2023-08-04,Electricity 1311,2541.93,Credit
2022-09-10,Zomato 2680,3659.19,Debit
2023-07-17,Uber 4536,4947.52,Debit
2023-04-27,Uber 9351,4161.58,Debit
2023-06-21,Flipkart 4607,1238.46,Credit
2022-09-27,Salary 9562,3046.72,Debit
2022-12-27,Gym 7143,324.13,Credit
2023-04-17,Salary 8694,2745.56,Debit
2024-03-27,Swiggy 8208,3816.4,Credit
2024-03-09,Swiggy 8491,1134.03,Credit
2023-05-19,Gym 7004,3138.35,Credit
2023-05-19,Salary 4126,3010.13,Debit
2022-01-05,Swiggy 7770,38.84,Credit
2023-06-05,Flipkart 5585,3633.51,Debit
2023-02-27,Salary 7029,3529.28,Debit
2022-06-27,Zomato 8787,1970.86,Credit
2022-02-07,Uber 6673,4746.61,Credit
2023-04-28,Zomato 8655,4344.16,Debit
2023-10-28,Electricity 1366,1207.97,Debit
2023-11-18,Uber 9747,3593.46,Debit
2022-01-29,Rent 8393,183.68,Credit
2023-04-15,Amazon 7395,2960.24,Credit
2023-10-02,Swiggy 8077,50.03,Debit
2024-05-09,Amazon 5615,4251.87,Debit
2023-02-28,Uber 2372,1947.15,Credit
2022-01-16,Swiggy 6458,3968.4,Debit
2023-07-14,Uber 4573,4975.81,Credit
2023-12-07,Zomato 5933,2489.17,Debit
2024-01-14,Flipkart 3296,4249.4,Debit
2024-04-04,Amazon 2123,794.54,Credit
2022-09-26,Rent 5855,642.92,Debit
2024-03-30,Uber 7759,1467.1,Credit
2022-08-05,Amazon 9444,4181.55,Credit
2023-03-31,Electricity 1661,1641.1,Debit
2022-05-31,Salary 1037,829.52,Debit
2022-06-23,Gym 4374,3053.83,Debit
2023-06-09,Gym 8196,3489.87,Debit
2023-12-09,Amazon 4366,3241.2,Credit
2023-08-12,Salary 6847,1236.91,Credit
2023-02-15,Zomato 6938,2726.41,Credit
2022-07-13,Rent 6598,2499.63,Debit
2022-11-07,Gym 2470,1501.23,Debit
2024-02-22,Electricity 5213,3386.26,Debit
2022-05-01,Gym 4474,4033.61,Credit
2022-04-20,Uber 2011,4970.51,Credit
2022-05-10,Swiggy 9910,1615.65,Credit
2022-12-27,Flipkart 9912,1305.11,Credit
2024-01-06,Electricity 5664,1671.04,Credit
2024-01-07,Swiggy 3451,2385.34,Debit
2023-01-24,Swiggy 8611,4499.43,Credit
2022-07-04,Rent 5091,2263.24,Credit
2023-11-09,Gym 4218,2485.22,Debit
2024-03-02,Electricity 3191,1041.12,Credit
2023-11-10,Gym 5246,3711.72,Credit
2022-08-31,Rent 6998,647.43,Debit
2022-12-03,Amazon 7238,992.96,Debit
2024-03-09,Electricity 1044,165.97,Credit
2024-03-25,Flipkart 9395,878.61,Credit
2023-06-01,Amazon 4060,2329.85,Credit
2022-05-24,Amazon 4422,2813.1,Debit
2023-03-28,Swiggy 9041,4349.85,Debit
2023-12-26,Uber 6373,4073.31,Credit
2022-06-13,Gym 1540,54.36,Debit
2023-06-07,Electricity 8939,4017.7,Credit
2023-05-03,Zomato 1156,1116.65,Credit
2024-02-06,Salary 8938,4640.5,Credit
2022-05-10,Electricity 3045,1227.87,Credit
2022-01-25,Electricity 7128,1745.52,Debit
2024-01-03,Gym 5109,583.78,Credit
2022-05-05,Zomato 6745,3406.4,Credit
2023-08-05,Salary 6038,1884.85,Credit
2022-06-13,Amazon 8155,276.71,Credit
2023-02-19,Rent 6114,1154.2,Credit
2023-10-02,Flipkart 2062,2893.17,Credit
2022-06-04,Amazon 6644,3278.03,Credit
2024-04-02,Zomato 7259,4095.66,Debit
2022-04-19,Uber 2590,3273.62,Credit
2022-06-05,Flipkart 1539,1032.89,Debit
