Date,Description,Amount,Type
25-Jun-2023,Salary 7232,669.04,Credit
2022-10-24,Flipkart 4403,4873.03₹,debit
02/25/2022 00:00,Flipkart 6292,1306.28,debit
17-Apr-2023,Salary 2617,2807.4,credit
16-Jan-2022,Zomato 6428,4091.91,debit
"October 14, 2023",Uber 2230,1335.16,credit
2022-03-07,Amazon 6990,1462.45,credit
10/21/2023 00:00,Zomato 3108,2959.32,Credit
11/01/2023 00:00,Zomato 5161,378.28,Credit
17-Apr-2023,Salary 2568,error,Debit
04-Aug-2023,Uber 7007,error,debit
"January 23, 2022",Flipkart 9642,4782.65,Debit
"December 03, 2023",Uber 6426,1450.07,Debit
2024-01-30,Amazon 1085,4706.63₹,
01-May-2023,Gym 7252,575.38,credit
"February 19, 2023",Salary 6819,2009.15,
2024-03-31,Flipkart 4093,3251.09,
2024-06-06,Electricity 7534,1314.52,credit
10/19/2023 00:00,Zomato 9927,error,debit
"June 14, 2024",Flipkart 7594,4964.75,Debit
"November 01, 2022",Rent 6020,4711.68,debit
26-Jun-2022,Amazon 6543,4891.66,debit
"July 14, 2022",Gym 2118,283.61,credit
"January 13, 2022",Rent 7222,3028.56,Debit
05/25/2024 00:00,Gym 9716,4296.25,Debit
15-Jun-2022,Swiggy 2450,4370.67,Debit
2022-05-30,Electricity 5892,2441.25,Debit
2022-12-07,Electricity 3126,67.63,credit
11-Jul-2023,Uber 4990,3844.32,Debit
23-Jun-2022,Electricity 9154,4694.22,debit
"June 16, 2022",Amazon 7627,31.31,credit
"December 10, 2023",Gym 6207,228.12,
19-Dec-2023,Electricity 4958,3870.87,credit
17-Aug-2023,Rent 6241,3896.45,Debit
08/03/2023 00:00,Electricity 5573,1060.4,Debit
"April 07, 2022",Swiggy 2211,3589.83,credit
2023-11-10,Gym 7903,4416.8,
"February 08, 2023",Swiggy 7989,1295.47,Credit
18-Mar-2022,Rent 1633,2240.1,credit
25-Aug-2022,Rent 1413,2436.11,Debit
2023-12-09,Gym 4461,2077.49,debit
18-Oct-2022,Zomato 3357,1638.6,Credit
2022-05-16,Salary 9159,4946.76,credit
"March 30, 2024",Zomato 5934,2856.8,Credit
2024-03-18,Swiggy 4898,error,credit
07-Jun-2024,Uber 4828,541.94,credit
30-May-2024,Zomato 2315,2552.43,credit
01/02/2023 00:00,Gym 2771,4481.4,debit
07/02/2023 00:00,Flipkart 4208,3569.11,Credit
09/05/2022 00:00,Flipkart 8808,1406.66,debit
"February 05, 2024",Rent 5143,4215.81,Debit
02-Aug-2022,Zomato 4995,271.37,Credit
"February 03, 2024",Rent 1545,4927.62,Credit
2022-03-11,Zomato 6677,3791.29,credit
"January 16, 2024",Swiggy 9104,4754.98,Debit
"November 25, 2022",Flipkart 9717,4278.23,credit
16-Jan-2022,Salary 8268,3857.94,
02-May-2023,Rent 4693,2217.23,Credit
23-Jun-2022,Zomato 6007,4039.74,Debit
2023-11-30,Rent 8667,389.12₹,credit
16-Mar-2024,Zomato 4598,1148.88,debit
"January 07, 2024",Zomato 1882,4438.59,Debit
"October 01, 2022",Uber 7961,3498.44,Debit
2023-06-08,Gym 4212,939.86,Credit
2024-04-01,Uber 3224,2083.51,debit
"August 07, 2022",Electricity 9746,3569.86,Debit
"May 28, 2023",Gym 1612,3983.54,Credit
02/03/2023 00:00,Zomato 5259,4203.72,credit
2022-04-21,Rent 8409,748.34,Debit
04/09/2023 00:00,Uber 6571,43.98,Credit
"February 28, 2024",Rent 8017,680.91,
2023-10-03,Gym 2263,error,Debit
"April 03, 2022",Flipkart 3218,4609.55,Debit
27-Mar-2023,Salary 6698,976.97,credit
2023-01-31,Zomato 4183,3859.07,Credit
06/10/2024 00:00,Electricity 9854,3397.49,
05-Jul-2023,Flipkart 6288,4819.46,Debit
24-Apr-2023,Electricity 5964,1461.17,Debit
2022-11-12,Amazon 1262,3432.69,Credit
02-Nov-2023,Rent 4431,157.49,
29-Nov-2023,Electricity 6753,error,credit
"December 19, 2022",Uber 1106,3130.18,credit
"February 07, 2024",Swiggy 4997,4852.86,Credit
"August 27, 2022",Flipkart 9108,2001.37,Credit
14-Apr-2022,Rent 6980,3325.12,
05/27/2024 00:00,Amazon 9402,377.2,Credit
01/29/2022 00:00,Swiggy 8292,error,Credit
30-Mar-2022,Swiggy 2332,758.88₹,debit
10-Jan-2023,Electricity 3358,2911.23,debit
01-Feb-2023,Uber 6144,4050.13,credit
07/17/2023 00:00,Gym 6176,1821.26,Credit
30-Dec-2022,Rent 1725,3504.86,Credit
2022-05-27,Amazon 5632,2387.58,Debit
11/10/2022 00:00,Flipkart 6448,4093.18,
02-Jul-2023,Amazon 8495,529.37₹,debit
2024-03-06,Amazon 8053,2924.41,
"March 28, 2023",Rent 1807,4658.37,
06/17/2024 00:00,Electricity 3832,452.03,
"May 21, 2023",Swiggy 2721,1323.03,debit
05/01/2023 00:00,Uber 3776,1372.99,credit
2022-04-11,Zomato 2858,3267.81,
2022-04-17,Flipkart 1198,3908.32,Credit
06-May-2024,Flipkart 6774,3202.44,debit
10/18/2022 00:00,Electricity 4889,2243.52,debit
15-Dec-2022,Flipkart 3406,1260.15₹,Debit
"September 09, 2023",Flipkart 1608,4645.33,credit
03-Jan-2024,Electricity 5173,914.57,Credit
"August 11, 2023",Amazon 2894,3848.26,debit
2022-08-15,Electricity 5813,793.3₹,Debit
2023-08-19,Amazon 2692,2120.03,Credit
2023-08-11,Amazon 1378,1513.7,
2024-01-31,Flipkart 9484,1443.57,
2024-02-06,Salary 5568,1537.02₹,
02/19/2022 00:00,Uber 2165,error,credit
17-May-2024,Flipkart 2218,1167.24,credit
"December 23, 2023",Zomato 3356,1133.9,credit
06/07/2022 00:00,Zomato 6998,1668.73₹,
24-Nov-2022,Electricity 8795,3253.3,
15-Jan-2024,Amazon 5804,2774.66,credit
06/01/2024 00:00,Flipkart 7288,2129.26,
2022-03-18,Electricity 3790,4698.99,Debit
2024-01-05,Zomato 8301,867.51,credit
2023-09-25,Gym 6406,610.64₹,Credit
"March 30, 2023",Swiggy 1034,891.35,credit
"November 06, 2022",Salary 5853,3034.74,
11/23/2022 00:00,Zomato 4482,3945.75,Debit
2023-05-23,Flipkart 4476,3728.72,Debit
"May 02, 2024",Zomato 4760,4553.5,debit
2024-05-19,Electricity 3112,3664.73,Debit
17-Apr-2022,Swiggy 6117,4999.03,Debit
08/29/2022 00:00,Zomato 8034,error,Debit
"March 11, 2023",Flipkart 1294,4974.32,Credit
2022-01-28,Uber 3357,2692.1,
05-Dec-2023,Gym 7911,412.73,debit
09/06/2022 00:00,Zomato 6021,4024.14,debit
"December 30, 2022",Electricity 7809,4431.51,
"December 26, 2023",Zomato 9124,2246.56,Credit
17-Jun-2023,Salary 5658,752.8,
04/17/2023 00:00,Electricity 7068,4684.74,Debit
2023-10-29,Flipkart 2780,4507.26,
23-Jun-2023,Zomato 7278,1321.86,Credit
08/12/2023 00:00,Rent 7563,859.3,debit
28-Mar-2024,Salary 1927,477.56,debit
"February 17, 2023",Uber 6162,1115.41,Debit
"July 23, 2023",Uber 6179,4123.12,Debit
"September 23, 2023",Salary 8566,2919.11,debit
14-Jun-2022,Rent 2846,2420.83,Debit
07/30/2023 00:00,Amazon 4637,4496.2,debit
02/17/2022 00:00,Uber 3269,1714.81,credit
2023-10-24,Salary 1795,2337.0,Credit
"April 29, 2023",Rent 7806,4773.55,Credit
06/07/2022 00:00,Swiggy 6829,1389.81,debit
30-Oct-2023,Salary 8005,3463.57,
"May 31, 2022",Flipkart 2473,848.47,Credit
"August 13, 2022",Zomato 4119,2776.45,
2022-09-17,Salary 5492,4258.51,Credit
22-Jan-2023,Flipkart 3519,1499.05,credit
"September 13, 2022",Salary 9583,886.92,Debit
"March 02, 2022",Uber 5141,4374.57₹,
"May 13, 2024",Rent 5663,904.19,debit
2024-02-11,Uber 1483,4540.88,debit
"April 12, 2024",Salary 5794,3621.43,Debit
"January 31, 2023",Zomato 5205,864.94₹,Debit
01-Feb-2023,Rent 9590,4485.12,Credit
2022-06-11,Gym 3740,1241.58,Debit
15-Jan-2023,Flipkart 2495,1286.52,credit
03/19/2023 00:00,Uber 4098,3787.96,
15-Dec-2022,Electricity 8389,3087.32,
"January 31, 2022",Rent 9529,4144.83,Debit
2022-03-12,Zomato 4580,1977.34₹,
2023-02-01,Rent 1809,3635.51,debit
14-Mar-2023,Electricity 5464,error,Credit
01/02/2022 00:00,Swiggy 5733,2598.31,Credit
07/16/2023 00:00,Uber 5514,3152.35,debit
2022-05-15,Gym 7627,4560.24,Credit
05/26/2022 00:00,Rent 4834,3150.03,
2022-06-28,Gym 9699,2730.5,
09/21/2022 00:00,Salary 1908,4923.53,debit
07-Nov-2022,Amazon 6387,4146.48,Debit
23-Jul-2022,Flipkart 2772,74.56,
2024-03-21,Amazon 1121,1198.31,debit
"November 30, 2023",Gym 9356,2190.31,
"January 30, 2022",Amazon 2488,2215.31,
02/28/2022 00:00,Gym 2883,4766.96,
2022-01-09,Flipkart 3033,error,Credit
"November 20, 2022",Salary 9324,4850.72,Credit
16-Jun-2022,Amazon 2407,174.59,Debit
2022-12-03,Amazon 7244,4521.54,Credit
"January 14, 2023",Gym 5980,3191.11,debit
06/16/2024 00:00,Flipkart 4455,2053.78,
01-Mar-2024,Uber 4831,4951.3,credit
2023-12-04,Uber 6428,4989.5,credit
2022-08-30,Gym 7044,2105.33,debit
"February 29, 2024",Rent 2090,974.86,
28-Oct-2023,Amazon 8499,2289.08,Credit
09-Jun-2022,Flipkart 7691,4165.86,debit
16-Feb-2024,Amazon 9766,3523.9,Credit
08/23/2022 00:00,Swiggy 7196,304.38,Credit
"March 29, 2023",Amazon 2724,1121.75,Debit
"May 07, 2024",Rent 9051,2335.06,Credit
18-Jul-2022,Uber 4377,4792.69,debit
22-Apr-2023,Salary 4422,3087.81,Debit
02/02/2022 00:00,Uber 8197,262.8,debit
02/12/2023 00:00,Flipkart 8088,1924.0,Credit
30-Mar-2022,Flipkart 7413,4534.75,Credit
08/30/2023 00:00,Rent 2147,2534.61,Debit
09-Aug-2022,Gym 4418,494.35,Debit
"March 10, 2022",Gym 3936,2996.4,credit
"October 21, 2022",Flipkart 5355,3390.63,debit
2022-08-25,Rent 3904,3766.1,credit
2022-06-09,Salary 8830,1685.22,Debit
"April 11, 2024",Amazon 9636,3507.9,Credit
19-Apr-2024,Swiggy 2530,1607.65,debit
27-Feb-2024,Rent 6977,2606.45,Debit
17-Oct-2022,Rent 9165,107.33,Debit
28-May-2024,Zomato 4474,3373.79,credit
07/08/2023 00:00,Rent 3668,1897.99,credit
"August 01, 2023",Uber 2692,3528.03,credit
"June 17, 2023",Zomato 2338,4822.19,Debit
01-Dec-2022,Electricity 9345,414.59,
2023-08-05,Uber 7557,4298.44,credit
02/12/2024 00:00,Electricity 9989,1170.65,
05/17/2023 00:00,Salary 4920,1218.32₹,credit
03-Sep-2022,Zomato 8753,1137.9,credit
11/19/2022 00:00,Electricity 8380,696.25,Debit
"January 17, 2024",Zomato 7658,988.62₹,debit
02/23/2024 00:00,Rent 5961,3714.56,credit
2023-09-03,Rent 2776,3844.59,
2022-11-25,Uber 6491,4806.65,debit
07/01/2023 00:00,Rent 5722,527.82,
"December 05, 2022",Electricity 9965,761.37,credit
"June 20, 2022",Rent 9191,4426.85,
"April 20, 2022",Gym 1657,2827.26,Debit
03/17/2024 00:00,Flipkart 8587,2730.42,debit
2022-01-10,Electricity 4080,3861.93,credit
2022-07-21,Amazon 6918,2769.33,debit
09/14/2022 00:00,Flipkart 1265,error,debit
19-Sep-2022,Salary 5629,4496.87,debit
"November 24, 2023",Uber 1830,678.24,Debit
06-Mar-2023,Electricity 6617,2405.92,
"May 22, 2023",Swiggy 4903,1829.02,Credit
07-Mar-2022,Electricity 9672,1855.67,credit
03/16/2024 00:00,Swiggy 6997,1428.27,debit
2023-11-04,Zomato 6188,4786.37,
08/02/2023 00:00,Flipkart 9176,429.72,
"September 04, 2023",Amazon 5888,error,debit
"August 12, 2023",Zomato 8403,1968.69,credit
02/04/2022 00:00,Zomato 5551,272.67,Credit
"July 11, 2023",Swiggy 6273,2869.43,
24-Oct-2023,Flipkart 4807,1867.28,debit
2023-05-06,Zomato 3812,1110.79,
08/03/2023 00:00,Zomato 7736,error,
09/11/2022 00:00,Flipkart 8635,4885.81,Debit
17-Jan-2022,Swiggy 1079,error,Credit
18-Sep-2022,Electricity 5030,4101.58,Credit
2023-12-26,Gym 1911,2632.3,Credit
04-Apr-2024,Gym 9518,1484.41,credit
2022-09-13,Salary 3745,error,
"December 29, 2023",Rent 2765,2732.38,
"May 12, 2024",Electricity 1569,750.15,Debit
28-Feb-2023,Rent 8098,3313.29₹,
"May 16, 2023",Rent 1036,3908.55,
10/13/2022 00:00,Rent 1531,2749.12,Credit
"January 07, 2022",Flipkart 6778,1990.29,Debit
2023-05-12,Uber 7608,3197.85,Credit
10-Jun-2024,Salary 3036,2691.07,debit
18-Jul-2022,Swiggy 4697,424.61,Debit
08/26/2023 00:00,Flipkart 5721,1878.57,Debit
"October 21, 2023",Rent 3368,4632.39₹,
02/22/2023 00:00,Rent 3517,316.94,debit
24-Oct-2023,Gym 6568,1426.26₹,Debit
"February 21, 2022",Salary 8348,4284.27,Debit
"August 31, 2022",Amazon 6607,16.66,debit
2022-08-07,Gym 5606,4706.41,credit
2023-06-02,Zomato 4424,3443.99,Debit
2022-04-19,Electricity 7555,1901.77,Credit
"December 17, 2022",Amazon 5476,152.21₹,
2022-03-07,Flipkart 8603,237.75,credit
10-Jan-2022,Uber 6561,1484.91,Credit
"July 21, 2022",Rent 4577,3299.08,
04-Mar-2024,Zomato 1914,345.63,Credit
08/02/2022 00:00,Amazon 9313,4409.44,credit
03/09/2022 00:00,Zomato 6668,4289.64,Credit
"January 29, 2024",Rent 2118,1432.96,credit
"May 15, 2024",Uber 5515,error,Credit
"November 23, 2022",Salary 8544,2152.81,Credit
02/19/2022 00:00,Electricity 1849,1418.85,
2022-01-17,Gym 9365,4752.54,debit
"June 07, 2023",Salary 7274,2917.69,Credit
"March 31, 2024",Zomato 9913,3683.07,credit
11/02/2022 00:00,Zomato 2330,2657.77,
"January 27, 2023",Gym 5291,4184.72,
05/04/2022 00:00,Amazon 3311,497.87,Debit
2023-05-19,Flipkart 8072,3616.27,credit
2022-08-13,Rent 8411,3840.18,Credit
2024-01-26,Electricity 4177,1807.82,credit
11/14/2022 00:00,Amazon 9174,436.19,debit
2023-04-18,Amazon 8407,3269.96,Debit
"April 23, 2024",Flipkart 8681,1527.45,credit
06/09/2024 00:00,Zomato 6850,2922.4,debit
2024-05-07,Rent 7897,4406.29,credit
2023-06-25,Uber 2727,4161.54,credit
"December 24, 2022",Flipkart 3059,2883.69,credit
2023-04-28,Rent 8485,551.84,debit
2024-05-18,Swiggy 6319,2243.04,debit
27-May-2024,Amazon 9811,3631.87,
26-May-2024,Uber 3344,2839.33,debit
"March 05, 2023",Flipkart 9685,1653.17,credit
07-Mar-2024,Uber 8635,1548.93,Debit
12-May-2023,Electricity 8615,3395.47,Credit
2023-04-17,Rent 3405,3162.13,Debit
25-Jul-2023,Flipkart 3543,2965.33,Debit
"October 17, 2023",Uber 2682,4760.52,Credit
2024-04-17,Swiggy 5338,4475.26,Debit
05/13/2024 00:00,Rent 9010,1576.94,debit
2022-10-27,Rent 8692,1252.39,debit
"January 08, 2024",Flipkart 4145,4614.45,Debit
07-Nov-2023,Rent 6364,1049.45,Credit
2022-03-25,Flipkart 9274,4886.02,credit
"January 12, 2023",Rent 2411,1085.08,
09-Nov-2022,Electricity 6891,550.32,credit
2023-09-21,Zomato 6310,1959.45,debit
"November 16, 2022",Gym 7145,4505.93,debit
"July 23, 2022",Flipkart 1527,3659.46,credit
"December 21, 2022",Rent 5938,2996.97,Debit
2022-10-21,Electricity 7019,3510.81,credit
19-May-2023,Swiggy 2817,2605.59,Debit
25-May-2022,Swiggy 4093,1595.96,debit
23-Jun-2023,Uber 5263,2490.03,credit
2022-01-17,Gym 1838,1905.16,debit
07/29/2023 00:00,Uber 5165,3842.43,Debit
2024-02-18,Electricity 1354,842.0,debit
07/30/2023 00:00,Zomato 7501,2254.77,debit
02/08/2022 00:00,Zomato 4890,542.25,debit
"May 10, 2022",Zomato 3637,226.02,credit
2022-04-25,Salary 7529,1170.0,
"March 26, 2023",Zomato 7450,813.6,Credit
14-Feb-2022,Salary 4192,3911.47,Credit
2022-08-04,Gym 2486,810.43,credit
"August 23, 2023",Swiggy 7018,3365.01,debit
04/27/2024 00:00,Amazon 3834,2519.34,Debit
"February 19, 2023",Gym 4847,1812.04,Debit
20-Nov-2023,Zomato 4653,error,credit
"September 22, 2022",Gym 1521,2090.38,Credit
03/16/2023 00:00,Rent 9065,2847.81,Credit
2023-09-09,Zomato 2153,597.33,
"January 16, 2023",Swiggy 2405,4549.1,credit
04/25/2024 00:00,Amazon 1165,562.89,
2022-10-28,Swiggy 2074,4154.57,
2022-06-20,Uber 6976,3918.4,
2023-09-12,Gym 1062,4424.6,debit
2023-02-10,Swiggy 7253,539.7,Credit
21-Dec-2022,Rent 8295,2306.3,debit
10-Jun-2022,Electricity 4043,1579.47,
05-Mar-2024,Zomato 7761,3431.52,credit
06-Jul-2023,Flipkart 3468,943.71,Debit
2022-01-26,Uber 6982,458.96,credit
03/24/2022 00:00,Amazon 2699,1101.85₹,Credit
06/22/2022 00:00,Gym 3373,4959.74₹,credit
"November 16, 2023",Amazon 7575,1282.46,debit
04-Mar-2024,Rent 1078,1440.19,
11-Mar-2022,Salary 3926,3612.06,credit
04/14/2024 00:00,Flipkart 3686,1565.6,Credit
"January 06, 2022",Zomato 7991,2646.79,Debit
2024-03-06,Swiggy 1511,3756.74,debit
07/14/2022 00:00,Swiggy 6419,1680.89,
"June 09, 2023",Amazon 3219,1809.82,Debit
"March 04, 2022",Swiggy 3236,1124.22,
2022-01-13,Uber 3299,3752.06,Debit
2024-01-31,Gym 2498,4964.65,
07/24/2022 00:00,Zomato 3245,321.27,Debit
06/15/2024 00:00,Rent 8072,2041.01,Debit
02/04/2024 00:00,Swiggy 1444,1722.87,debit
09-Feb-2022,Uber 2911,1780.48,debit
"June 14, 2022",Electricity 3134,2625.87,
"January 31, 2022",Rent 9441,3296.87,debit
2023-06-13,Gym 7941,error,Credit
"October 11, 2023",Amazon 3689,3809.35,
26-May-2024,Zomato 2835,325.75,debit
04/11/2024 00:00,Electricity 4702,4005.67,
"April 04, 2024",Salary 5910,4414.69,Credit
08-Nov-2023,Amazon 5473,2991.34,Debit
02-Feb-2023,Rent 5131,1605.88,
04/04/2023 00:00,Swiggy 7226,2374.51,credit
03-Mar-2024,Zomato 5314,2981.11,
08/11/2022 00:00,Salary 2822,3983.52,
26-Sep-2023,Gym 1918,3921.52,Credit
19-Mar-2022,Zomato 9888,error,Credit
04/04/2024 00:00,Amazon 1666,2170.85,
"April 18, 2024",Electricity 2857,3828.71,credit
2023-08-23,Flipkart 3648,2147.49,credit
2023-09-17,Rent 6497,3179.69,credit
09/04/2023 00:00,Swiggy 3334,4934.7,credit
2024-03-25,Flipkart 3967,4204.51,Credit
"June 02, 2024",Zomato 7243,1097.88,debit
03/04/2023 00:00,Amazon 2540,2065.09,debit
"March 01, 2023",Amazon 2726,2730.78,debit
01/22/2023 00:00,Zomato 6790,2994.68,
"August 27, 2022",Amazon 4353,1496.17,credit
"May 07, 2024",Uber 8340,4599.35,
2023-09-15,Rent 4777,4550.38,debit
31-Mar-2022,Gym 7788,827.83,Credit
01/20/2023 00:00,Salary 3198,4649.38,credit
05/19/2022 00:00,Flipkart 4109,2232.55,credit
09-Oct-2023,Salary 8557,2196.7,Debit
2023-06-08,Flipkart 6007,921.88,credit
"September 01, 2022",Salary 1980,428.66,credit
2023-05-20,Swiggy 9247,1249.85,
"February 26, 2023",Rent 4282,4401.6,
2022-07-01,Amazon 3864,2040.9,credit
14-Jul-2022,Rent 2819,4598.91₹,debit
"May 23, 2024",Gym 2842,3002.56,Credit
2023-09-26,Uber 9329,error,Credit
02/22/2022 00:00,Flipkart 3674,1660.83,Credit
05/17/2024 00:00,Electricity 7589,646.65,debit
11/16/2023 00:00,Gym 3187,3730.02,credit
28-Jun-2022,Uber 1946,3388.32₹,Debit
10/20/2022 00:00,Amazon 9830,1150.2,credit
2023-01-10,Flipkart 3283,1050.78,Credit
02/28/2022 00:00,Flipkart 4143,4513.44,credit
2022-02-23,Zomato 5162,595.76,Credit
02/08/2024 00:00,Gym 2568,174.72,Credit
"September 02, 2022",Amazon 9482,1837.66,
"May 29, 2022",Flipkart 8910,2823.34,credit
2024-03-06,Electricity 7306,4596.25,debit
"January 03, 2023",Flipkart 3390,4558.62,Debit
2022-01-16,Swiggy 2592,706.62,Credit
25-Jun-2022,Swiggy 9564,3936.94,Debit
2023-06-24,Salary 1528,4672.87,credit
02/10/2023 00:00,Rent 4058,4169.28,debit
12-Apr-2023,Amazon 2677,2076.99,Debit
"May 29, 2024",Gym 8937,1046.68,Debit
09-May-2022,Rent 8967,4578.74,debit
11-Aug-2022,Flipkart 7190,2664.78,credit
2024-06-02,Rent 7275,1273.23,Credit
01-Sep-2022,Rent 2353,1624.37,Credit
02-Mar-2023,Rent 5279,2813.02,
20-Dec-2022,Amazon 3988,2036.99,
01/20/2024 00:00,Swiggy 9251,209.74,debit
2024-01-14,Swiggy 8698,2876.16,Debit
22-Nov-2022,Rent 6120,2035.16,Credit
08/27/2023 00:00,Gym 2402,error,Debit
2022-01-03,Swiggy 7137,3765.83,Credit
04/24/2023 00:00,Zomato 1604,138.18,Credit
"March 22, 2022",Amazon 2054,337.88,Credit
"February 13, 2022",Swiggy 1654,15.15₹,Debit
2022-06-04,Salary 2715,2129.18,debit
06/20/2023 00:00,Flipkart 5395,1409.5₹,debit
2022-04-09,Electricity 8221,2053.18,Credit
01-Feb-2023,Gym 7257,2890.23,Credit
"May 29, 2024",Rent 2246,51.52,Debit
20-Jun-2022,Electricity 7997,800.54,Debit
05/28/2022 00:00,Flipkart 9501,647.14,Credit
03-May-2022,Zomato 8405,3109.64,debit
"April 22, 2022",Rent 4814,2960.08,Credit
10-May-2022,Electricity 6579,396.96,debit
"March 09, 2022",Gym 2766,4009.75,
"May 08, 2024",Gym 4703,813.34,Debit
07-Apr-2024,Salary 5510,873.45,credit
30-Dec-2023,Swiggy 3543,2019.62,credit
06/18/2024 00:00,Salary 3374,1666.5,Credit
"June 10, 2024",Electricity 8159,4825.63,Credit
08/31/2023 00:00,Gym 5830,4537.5,Credit
10/19/2023 00:00,Zomato 9777,263.71,
2024-06-15,Zomato 5623,1966.02,Debit
06/29/2023 00:00,Zomato 1182,3920.07,Credit
2022-10-13,Swiggy 3043,3150.08,Credit
01/05/2022 00:00,Uber 6337,3860.61₹,
04/28/2022 00:00,Amazon 6874,error,
2023-10-14,Flipkart 2358,1950.68,Debit
2022-08-18,Zomato 1800,3838.25,Credit
09-Jun-2022,Amazon 8933,1466.98,credit
2022-10-21,Rent 8073,297.7,Debit
01/31/2024 00:00,Zomato 2731,error,Credit
24-Feb-2024,Uber 5460,4731.01,Debit
05-Jul-2022,Flipkart 4319,3061.48,debit
2024-05-26,Salary 1664,3687.24,credit
06-Jul-2023,Zomato 7908,3451.1,
12-Aug-2022,Electricity 9391,2688.26,debit
"June 01, 2022",Rent 3844,3005.34,credit
20-May-2022,Rent 8566,2705.79,Debit
2023-01-02,Electricity 8319,575.79,credit
2022-05-08,Gym 6750,1600.91,Credit
12/17/2022 00:00,Gym 8325,96.37,Debit
"May 27, 2022",Electricity 6973,394.63₹,
"October 12, 2022",Zomato 3031,2546.52,Debit
14-Apr-2023,Salary 7309,897.29,Debit
06-Aug-2022,Salary 6132,1792.67,credit
03/12/2023 00:00,Rent 2439,4186.82,credit
02-Jan-2024,Swiggy 6720,443.83,debit
05/25/2022 00:00,Salary 7177,4160.97,debit
"April 20, 2024",Salary 9104,4474.02,
10/04/2022 00:00,Amazon 3989,1599.57,credit
24-Jan-2024,Uber 7588,error,credit
2022-03-01,Salary 6704,2066.6,Debit
09/02/2023 00:00,Flipkart 3826,730.88,credit
04/22/2024 00:00,Flipkart 2601,479.06₹,credit
01/10/2023 00:00,Rent 4841,2256.38,Credit
"February 08, 2023",Swiggy 5316,2839.22,credit
05/30/2024 00:00,Zomato 3656,2447.42₹,
24-Nov-2023,Flipkart 9805,3404.82,
04/24/2022 00:00,Flipkart 4900,2385.27,debit
05/10/2023 00:00,Electricity 8760,4319.27,
07-Sep-2023,Amazon 6006,3029.74,
"December 02, 2022",Swiggy 2519,1139.23,debit
04/10/2024 00:00,Amazon 5613,4381.88,Debit
23-Jul-2023,Salary 1981,4304.55,
"October 12, 2022",Rent 5168,1856.9,Credit
2022-05-09,Gym 7567,954.15,Debit
2024-06-10,Gym 9901,3894.38,Credit
"November 11, 2022",Flipkart 6963,308.47,debit
08/21/2023 00:00,Gym 1637,2145.4,Credit
12/13/2023 00:00,Rent 5988,2303.71,
03/12/2022 00:00,Electricity 1139,3149.18,Debit
2022-12-11,Salary 7856,1364.29,credit
04/08/2022 00:00,Zomato 2930,1780.75,
27-Oct-2022,Flipkart 3162,4767.25,Debit
25-Jun-2022,Swiggy 5627,4366.0,Debit
"January 15, 2024",Salary 8110,1915.23,debit
06/02/2024 00:00,Amazon 6506,4834.9,debit
"March 16, 2022",Gym 6129,320.51,Debit
"May 23, 2022",Gym 4076,1528.26,credit
2022-01-23,Uber 6542,3556.26,credit
2022-06-30,Zomato 3413,3005.38,Credit
14-Feb-2022,Amazon 1997,2631.47,
2023-04-14,Swiggy 2018,3853.14,credit
"April 02, 2022",Rent 9085,4887.07,credit
09/26/2022 00:00,Gym 8821,3488.42,debit
02/03/2022 00:00,Flipkart 4399,2169.25,credit
09-Nov-2023,Swiggy 5489,3418.24,credit
08/05/2023 00:00,Rent 6087,2647.04,
2022-12-30,Amazon 2423,3167.12,Credit
09-Dec-2023,Swiggy 4626,3366.36,
13-May-2022,Uber 5205,4967.87,debit
2024-01-29,Zomato 8202,2487.24,Credit
01/17/2023 00:00,Uber 8501,3823.39₹,Credit
11/11/2023 00:00,Gym 3361,4750.96,Debit
"October 04, 2022",Zomato 4632,1108.14,
05-Jun-2022,Swiggy 9176,1921.96₹,
2023-01-22,Zomato 3668,2785.28,Debit
19-Jun-2023,Electricity 3075,1979.18,debit
"July 19, 2022",Flipkart 2498,error,
02-Oct-2022,Gym 1395,837.99,debit
2023-05-16,Rent 8442,4732.95,credit
04/04/2023 00:00,Rent 7290,1890.64,debit
19-Feb-2022,Gym 1504,4575.02,
11/29/2023 00:00,Swiggy 6422,4789.19,
16-Jun-2023,Uber 4863,990.51,Debit
20-Sep-2023,Swiggy 3167,2825.64,debit
2022-04-02,Electricity 7954,error,Credit
"May 10, 2024",Swiggy 4652,180.5,Credit
01-Apr-2023,Amazon 6818,2016.94,Debit
12/05/2022 00:00,Salary 6790,2078.13,Credit
2022-02-22,Uber 6147,3330.68,Credit
05/11/2023 00:00,Gym 5096,2612.97,Debit
"September 27, 2023",Zomato 9038,3661.04,Credit
"May 02, 2024",Amazon 7685,1808.27,Credit
04/29/2024 00:00,Rent 8059,2042.91,debit
02/16/2024 00:00,Amazon 7244,2041.18,
"January 04, 2022",Electricity 8043,1646.61,
2023-11-12,Amazon 1609,400.48,Credit
